inv_no,billed_on,zimmer_cust_no,customer,sku_id,description,cat_name,customer_po,qty,price,net_sales_amount,commission_rate,Commission Total,Year,Month
858775,1/31/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,488630,1,3811,3811,19,724,2022,1
859008,1/31/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200533266,8,67,534,19,101,2022,1
859008,1/31/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200533266,2,670,1340,19,255,2022,1
859008,1/31/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200533266,2,80,160,19,30,2022,1
859212,1/31/22,00006612,ALEX PAINO,74-0004,SL360 MULTI-IMPLANT SYSTEM,DI,0000000000000TUES WKLY,1,0,0,19,0,2022,1
859359,1/31/22,23446901,DELRAY MEDICAL CENTER,025-200,UFM O 26MM HCIR 89MM KN 24PK,Single Use,200533444,4,343,1372,19,261,2022,1
859361,1/31/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,111-ED-050,JEIL POWER DRIVER SINGLE USE,Tritium,333600369,3,159,476,19,90,2022,1
859361,1/31/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,333600369,8,54,432,19,82,2022,1
859361,1/31/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,333600369,2,603,1206,19,229,2022,1
859361,1/31/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,94-DRIVERBIT-S,THORECON DISP POWER DRIVER BIT,Tritium,333600369,2,70,140,19,27,2022,1
859500,2/1/22,00006612,ALEX PAINO,111-ED-050,JEIL POWER DRIVER SINGLE USE,DI,SysLink DI-6602093-TUE,1,0,0,19,0,2022,2
859500,2/1/22,00006612,ALEX PAINO,86-27-14,TRITIUM SCR 2.7X14MM 1EA,DI,SysLink DI-6602093-TUE,8,0,0,19,0,2022,2
859500,2/1/22,00006612,ALEX PAINO,86-27-16,TRITIUM SCR 2.7X16MM 1EA,DI,SysLink DI-6602093-TUE,18,0,0,19,0,2022,2
859500,2/1/22,00006612,ALEX PAINO,86-300,TRITIUM DBL CABLE PLATE 6HOLE,DI,SysLink DI-6602093-TUE,2,0,0,19,0,2022,2
859500,2/1/22,00006612,ALEX PAINO,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,DI,SysLink DI-6602093-TUE,3,0,0,19,0,2022,2
859603,2/1/22,00006612,ALEX PAINO,86-200,TRITIUM X PLT 8 HOLE X 1 CABLE,DI,000000000DIDWEEKLYTUES,3,0,0,19,0,2022,2
859603,2/1/22,00006612,ALEX PAINO,86-27-12,TRITIUM SCR 2.7X12MM 1EA,DI,000000000DIDWEEKLYTUES,12,0,0,19,0,2022,2
859603,2/1/22,00006612,ALEX PAINO,86-27-14,TRITIUM SCR 2.7X14MM 1EA,DI,000000000DIDWEEKLYTUES,24,0,0,19,0,2022,2
859603,2/1/22,00006612,ALEX PAINO,86-27-16,TRITIUM SCR 2.7X16MM 1EA,DI,000000000DIDWEEKLYTUES,4,0,0,19,0,2022,2
859603,2/1/22,00006612,ALEX PAINO,86-300,TRITIUM DBL CABLE PLATE 6HOLE,DI,000000000DIDWEEKLYTUES,2,0,0,19,0,2022,2
859603,2/1/22,00006612,ALEX PAINO,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,DI,000000000DIDWEEKLYTUES,3,0,0,19,0,2022,2
859604,2/1/22,00006612,ALEX PAINO,86-DRIVERBIT-2,TRITIUM DRIVER BIT 1EA,DI,00000000DIDIWEEKLYTUES,8,0,0,19,0,2022,2
859779,2/1/22,00076801,CLEVELAND CLINIC / WESTON,080-501,RSP 5.0MM 6BOX ST,Single Use,00000000000ccf22065269,1,84,84,19,16,2022,2
860229,2/2/22,22868201,JUPITER MEDICAL CENTER,040-337,DW SS#6 14IN CCS#1 NDL 4PK12PK,Single Use,577497,2,1431,2862,19,544,2022,2
861026,2/7/22,23446901,DELRAY MEDICAL CENTER,323.0010,RIBFIX ADV BRAD PT 4.0MM DRILL,RibFix ADV,200532397,1,303,303,19,58,2022,2
861026,2/7/22,23446901,DELRAY MEDICAL CENTER,323.1013,RIBFIX ADV SHT BRDG & 23MM PST,RibFix ADV,200532397,1,3839,3839,19,729,2022,2
861026,2/7/22,23446901,DELRAY MEDICAL CENTER,323.1033,RIBFIX ADV LO BRDG & 23MM PST,RibFix ADV,200532397,3,4197,12591,19,2392,2022,2
861026,2/7/22,23446901,DELRAY MEDICAL CENTER,323.1090,RIBFIX ADV GUIDE CABLE,RibFix ADV,200532397,8,281,2248,19,427,2022,2
861026,2/7/22,23446901,DELRAY MEDICAL CENTER,323.1205,RIBFIX ADV X-DRV LOCKING CAP,RibFix ADV,200532397,8,325,2600,19,494,2022,2
861026,2/7/22,23446901,DELRAY MEDICAL CENTER,323.1290,RIBFIX ADV 9.5MM WASHER,RibFix ADV,200532397,8,215,1720,19,327,2022,2
861127,2/7/22,00006612,ALEX PAINO,86-27-14,TRITIUM SCR 2.7X14MM 1EA,DI,00000000000DIWEEKLYTUE,6,0,0,19,0,2022,2
861127,2/7/22,00006612,ALEX PAINO,86-300,TRITIUM DBL CABLE PLATE 6HOLE,DI,00000000000DIWEEKLYTUE,1,0,0,19,0,2022,2
861278,2/8/22,00006612,ALEX PAINO,86-200,TRITIUM X PLT 8 HOLE X 1 CABLE,DI,00000000000TUES WEEKLY,1,0,0,19,0,2022,2
861278,2/8/22,00006612,ALEX PAINO,86-27-12,TRITIUM SCR 2.7X12MM 1EA,DI,00000000000TUES WEEKLY,14,0,0,19,0,2022,2
861278,2/8/22,00006612,ALEX PAINO,86-27-14,TRITIUM SCR 2.7X14MM 1EA,DI,00000000000TUES WEEKLY,6,0,0,19,0,2022,2
861278,2/8/22,00006612,ALEX PAINO,86-27-16,TRITIUM SCR 2.7X16MM 1EA,DI,00000000000TUES WEEKLY,4,0,0,19,0,2022,2
861278,2/8/22,00006612,ALEX PAINO,86-300,TRITIUM DBL CABLE PLATE 6HOLE,DI,00000000000TUES WEEKLY,2,0,0,19,0,2022,2
861278,2/8/22,00006612,ALEX PAINO,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,DI,00000000000TUES WEEKLY,1,0,0,19,0,2022,2
861278,2/8/22,00006612,ALEX PAINO,PDBP-001-2,TRITIUM POWERDRVR BATTRY,DI,00000000000TUES WEEKLY,10,0,0,19,0,2022,2
861354,2/8/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,111-ED-050,JEIL POWER DRIVER SINGLE USE,Tritium,333600785,2,159,317,19,60,2022,2
861354,2/8/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,86-27-16,TRITIUM SCR 2.7X16MM 1EA,Tritium,333600785,8,54,432,19,82,2022,2
861354,2/8/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,333600785,2,603,1206,19,229,2022,2
861354,2/8/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,94-DRIVERBIT-S,THORECON DISP POWER DRIVER BIT,Tritium,333600785,2,70,140,19,27,2022,2
861393,2/8/22,00006612,ALEX PAINO,74-0004,SL360 MULTI-IMPLANT SYSTEM,DI,00000000000DIWEEKLYTUE,1,0,0,19,0,2022,2
861394,2/8/22,00006612,ALEX PAINO,74-0004,SL360 MULTI-IMPLANT SYSTEM,DI,000000000000WEEKLYDIDI,1,0,0,19,0,2022,2
861395,2/8/22,00006612,ALEX PAINO,74-0004,SL360 MULTI-IMPLANT SYSTEM,DI,00000000000TUES WEEKLY,2,0,0,19,0,2022,2
861396,2/8/22,00006612,ALEX PAINO,70-2001,HIGH TORQUE DRIVER,DI,00000000000TUES WEEKLY,2,0,0,19,0,2022,2
861396,2/8/22,00006612,ALEX PAINO,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,DI,00000000000TUES WEEKLY,16,0,0,19,0,2022,2
861396,2/8/22,00006612,ALEX PAINO,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,DI,00000000000TUES WEEKLY,4,0,0,19,0,2022,2
861396,2/8/22,00006612,ALEX PAINO,73-2622,PLATE 4 HOLE SQUARE,DI,00000000000TUES WEEKLY,1,0,0,19,0,2022,2
861396,2/8/22,00006612,ALEX PAINO,74-0004,SL360 MULTI-IMPLANT SYSTEM,DI,00000000000TUES WEEKLY,0,0,0,19,0,2022,2
861397,2/8/22,00006612,ALEX PAINO,70-2001,HIGH TORQUE DRIVER,DI,0000000000000000DI2DAY,4,0,0,19,0,2022,2
861397,2/8/22,00006612,ALEX PAINO,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,DI,0000000000000000DI2DAY,20,0,0,19,0,2022,2
861397,2/8/22,00006612,ALEX PAINO,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,DI,0000000000000000DI2DAY,16,0,0,19,0,2022,2
861397,2/8/22,00006612,ALEX PAINO,73-2418,SCRW 2.4X18MM CANCELOUS LOCKNG,DI,0000000000000000DI2DAY,4,0,0,19,0,2022,2
861397,2/8/22,00006612,ALEX PAINO,74-1192,SL360 NEEDLE GUIDE,DI,0000000000000000DI2DAY,1,0,0,19,0,2022,2
861397,2/8/22,00006612,ALEX PAINO,74-1193,SL360 MANUBRIUM BONE PUNCH,DI,0000000000000000DI2DAY,1,0,0,19,0,2022,2
861397,2/8/22,00006612,ALEX PAINO,74-1195,PLATE BENDER STRGHT THREADED,DI,0000000000000000DI2DAY,2,0,0,19,0,2022,2
861398,2/8/22,00006612,ALEX PAINO,86-PLTCUTTER-2,TRITIUM PLATE CUTTER 1EA,DI,0000000000000000DI2DAY,1,0,0,19,0,2022,2
861670,2/9/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,019-530,DISPPATCBL 2.0 6FT W 8PK,Single Use,495731,1,169,169,19,32,2022,2
861868,2/9/22,00006612,ALEX PAINO,74-0004,SL360 MULTI-IMPLANT SYSTEM,DI,00000000000TUES WEEKLY,0,0,0,19,0,2022,2
861869,2/9/22,00006612,ALEX PAINO,74-0004,SL360 MULTI-IMPLANT SYSTEM,DI,00000000000TUES WEEKLY,0,0,0,19,0,2022,2
861882,2/9/22,00076801,CLEVELAND CLINIC / WESTON,025-200,UFM O 26MM HCIR 89MM KN 24PK,Single Use,00000000000CCF22086230,2,215,430,19,82,2022,2
861882,2/9/22,00076801,CLEVELAND CLINIC / WESTON,025-201,UFM W 26MM HCIR 89MM KN 24PK,Single Use,00000000000CCF22086230,2,215,430,19,82,2022,2
862167,2/10/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,70-2001,HIGH TORQUE DRIVER,RibFix Adv,494258,2,105,209,19,40,2022,2
862167,2/10/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,494258,16,50,800,19,152,2022,2
862167,2/10/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,SternaLock,494258,4,50,200,19,38,2022,2
862167,2/10/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2622,PLATE 4 HOLE SQUARE,SternaLock,494258,1,376,376,19,71,2022,2
862167,2/10/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,494258,1,3811,3811,19,724,2022,2
862490,2/11/22,00006612,ALEX PAINO,080-401,RSP 4.0MM 6BOX ST,DI,00000000000DIOVERNIGHT,1,0,0,19,0,2022,2
862491,2/11/22,00006612,ALEX PAINO,73-1195,STERNALOCK XP BLADE,DI,00000000000000073-1195,2,0,0,19,0,2022,2
862532,2/11/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,70-2001,HIGH TORQUE DRIVER,RibFix Adv,495433,2,105,209,19,40,2022,2
862532,2/11/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,495433,16,50,800,19,152,2022,2
862532,2/11/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,SternaLock,495433,4,50,200,19,38,2022,2
862532,2/11/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2622,PLATE 4 HOLE SQUARE,SternaLock,495433,1,376,376,19,71,2022,2
862532,2/11/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,495433,1,3811,3811,19,724,2022,2
862533,2/11/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,70-2001,HIGH TORQUE DRIVER,RibFix Adv,495435,2,105,209,19,40,2022,2
862533,2/11/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,SternaLock,495435,16,50,800,19,152,2022,2
862533,2/11/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,495435,4,50,200,19,38,2022,2
862533,2/11/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2622,PLATE 4 HOLE SQUARE,SternaLock,495435,1,376,376,19,71,2022,2
862533,2/11/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,495435,1,3811,3811,19,724,2022,2
862813,2/11/22,12267201,MARTIN MEMORIAL HOSPITAL,019-530,DISPPATCBL 2.0 6FT W 8PK,Single Use,5659129,2,113,227,19,43,2022,2
863357,2/15/22,23446901,DELRAY MEDICAL CENTER,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,200534924,8,67,534,19,101,2022,2
863357,2/15/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200534924,2,670,1340,19,255,2022,2
863357,2/15/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200534924,2,80,160,19,30,2022,2
863409,2/15/22,00006612,ALEX PAINO,86-200,TRITIUM X PLT 8 HOLE X 1 CABLE,DI,00000000000DIWEEKLYTUE,3,0,0,19,0,2022,2
863409,2/15/22,00006612,ALEX PAINO,86-27-10,TRITIUM SCR 2.7X10MM 1EA,DI,00000000000DIWEEKLYTUE,8,0,0,19,0,2022,2
863409,2/15/22,00006612,ALEX PAINO,86-27-12,TRITIUM SCR 2.7X12MM 1EA,DI,00000000000DIWEEKLYTUE,16,0,0,19,0,2022,2
863409,2/15/22,00006612,ALEX PAINO,86-27-14,TRITIUM SCR 2.7X14MM 1EA,DI,00000000000DIWEEKLYTUE,8,0,0,19,0,2022,2
863409,2/15/22,00006612,ALEX PAINO,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,DI,00000000000DIWEEKLYTUE,2,0,0,19,0,2022,2
863409,2/15/22,00006612,ALEX PAINO,PDBP-001-2,TRITIUM POWERDRVR BATTRY,DI,00000000000DIWEEKLYTUE,10,0,0,19,0,2022,2
863474,2/15/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,111-ED-050,JEIL POWER DRIVER SINGLE USE,Tritium,333601228,4,159,634,19,120,2022,2
863474,2/15/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,333601228,8,54,432,19,82,2022,2
863474,2/15/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,333601228,8,54,432,19,82,2022,2
863474,2/15/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,333601228,4,603,2412,19,458,2022,2
863474,2/15/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,94-DRIVERBIT-S,THORECON DISP POWER DRIVER BIT,Tritium,333601228,4,70,280,19,53,2022,2
863510,2/15/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,080-351,RSP 3.5MM 6BOX ST,Single Use,499362,1,113,113,19,22,2022,2
863553,2/15/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,040-337,DW SS#6 14IN CCS#1 NDL 4PK12PK,Single Use,333601124,2,1431,2862,19,544,2022,2
863562,2/15/22,00006612,ALEX PAINO,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,DI,SysLink DI-6602211-TUE,16,0,0,19,0,2022,2
863562,2/15/22,00006612,ALEX PAINO,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,DI,SysLink DI-6602211-TUE,4,0,0,19,0,2022,2
863562,2/15/22,00006612,ALEX PAINO,73-2622,PLATE 4 HOLE SQUARE,DI,SysLink DI-6602211-TUE,1,0,0,19,0,2022,2
863574,2/15/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,019-530,DISPPATCBL 2.0 6FT W 8PK,Single Use,499176,1,174,174,19,33,2022,2
863592,2/15/22,23446901,DELRAY MEDICAL CENTER,046-267,DW SS #6 14INCCS2 3PK 12PK,Single Use,200535072,3,1073,3219,19,612,2022,2
863803,2/16/22,12267201,MARTIN MEMORIAL HOSPITAL,025-200,UFM O 26MM HCIR 89MM KN 24PK,Single Use,5665139,2,215,430,19,82,2022,2
863835,2/16/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-200,TRITIUM X PLT 8 HOLE X 1 CABLE,Tritium,5.10E+14,1,405,405,19,77,2022,2
863835,2/16/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,86-27-10,TRITIUM SCR 2.7X10MM 1EA,Tritium,5.10E+14,8,52,416,19,79,2022,2
863835,2/16/22,23376001,TRINITY HEALTH EAST - HOLY CROSS,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,5.10E+14,2,70,140,19,27,2022,2
863979,2/16/22,23446901,DELRAY MEDICAL CENTER,86-27-16,TRITIUM SCR 2.7X16MM 1EA,Tritium,200534920,8,67,534,19,101,2022,2
863979,2/16/22,23446901,DELRAY MEDICAL CENTER,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,200534920,2,670,1340,19,255,2022,2
863979,2/16/22,23446901,DELRAY MEDICAL CENTER,PDBP-001-2,TRITIUM POWERDRVR BATTRY,Tritium,200534920,2,80,160,19,30,2022,2
864105,2/16/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,050-030,SUCTN 4.5IN 8FR F TIP 10BOX ST,Single Use,333601235,1,129,129,19,25,2022,2
864165,2/17/22,00006612,ALEX PAINO,323.1013,RIBFIX ADV SHT BRDG & 23MM PST,DI,000000000tuesdayweekly,1,0,0,19,0,2022,2
864232,2/17/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,111-ED-050,JEIL POWER DRIVER SINGLE USE,Tritium,333601298,2,159,317,19,60,2022,2
864232,2/17/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,333601298,4,54,216,19,41,2022,2
864232,2/17/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,86-27-16,TRITIUM SCR 2.7X16MM 1EA,Tritium,333601298,4,54,216,19,41,2022,2
864232,2/17/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,333601298,2,603,1206,19,229,2022,2
864232,2/17/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,94-DRIVERBIT-S,THORECON DISP POWER DRIVER BIT,Tritium,333601298,2,70,140,19,27,2022,2
864233,2/17/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,111-ED-050,JEIL POWER DRIVER SINGLE USE,Tritium,333600316,2,159,317,19,60,2022,2
864233,2/17/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,86-27-12,TRITIUM SCR 2.7X12MM 1EA,Tritium,333600316,8,54,432,19,82,2022,2
864233,2/17/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,333600316,2,603,1206,19,229,2022,2
864233,2/17/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,94-DRIVERBIT-S,THORECON DISP POWER DRIVER BIT,Tritium,333600316,2,70,140,19,27,2022,2
864255,2/17/22,00006612,ALEX PAINO,86-200,TRITIUM X PLT 8 HOLE X 1 CABLE,DI,000000000000DIDI2NDDAY,6,0,0,19,0,2022,2
864255,2/17/22,00006612,ALEX PAINO,86-27-12,TRITIUM SCR 2.7X12MM 1EA,DI,000000000000DIDI2NDDAY,20,0,0,19,0,2022,2
864294,2/17/22,23110001,WELLINGTON REGIONAL MEDICAL,050-070,SUCTN HC 4.5 IN 8FR FTIP 10BOX,Single Use,335248106,1,137,137,19,26,2022,2
864306,2/17/22,00006612,ALEX PAINO,70-2001,HIGH TORQUE DRIVER,DI,000000000000DIDI2NDDAY,2,0,0,19,0,2022,2
864306,2/17/22,00006612,ALEX PAINO,73-1191,STERNALOCK PD BLADE,DI,000000000000DIDI2NDDAY,0,0,0,19,0,2022,2
864306,2/17/22,00006612,ALEX PAINO,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,DI,000000000000DIDI2NDDAY,28,0,0,19,0,2022,2
864322,2/17/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,019-530,DISPPATCBL 2.0 6FT W 8PK,Single Use,500655,6,174,1044,19,198,2022,2
864383,2/17/22,12267201,MARTIN MEMORIAL HOSPITAL,019-530,DISPPATCBL 2.0 6FT W 8PK,Single Use,5668464,2,113,227,19,43,2022,2
864474,2/17/22,00006612,ALEX PAINO,74-0004,SL360 MULTI-IMPLANT SYSTEM,DI,00000000000TUES WEEKLY,2,0,0,19,0,2022,2
864475,2/17/22,00006612,ALEX PAINO,74-0004,SL360 MULTI-IMPLANT SYSTEM,DI,0000000000000000DI2DAY,2,0,0,19,0,2022,2
865056,2/21/22,00006612,ALEX PAINO,70-2001,HIGH TORQUE DRIVER,DI,0000000000000TUES WKLY,6,0,0,19,0,2022,2
865056,2/21/22,00006612,ALEX PAINO,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,DI,0000000000000TUES WKLY,16,0,0,19,0,2022,2
865056,2/21/22,00006612,ALEX PAINO,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,DI,0000000000000TUES WKLY,16,0,0,19,0,2022,2
865056,2/21/22,00006612,ALEX PAINO,73-2418,SCRW 2.4X18MM CANCELOUS LOCKNG,DI,0000000000000TUES WKLY,4,0,0,19,0,2022,2
865090,2/21/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,70-2001,HIGH TORQUE DRIVER,RibFix Adv,499567,2,105,209,19,40,2022,2
865090,2/21/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,SternaLock,499567,4,50,200,19,38,2022,2
865090,2/21/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,SternaLock,499567,8,50,400,19,76,2022,2
865090,2/21/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2418,SCRW 2.4X18MM CANCELOUS LOCKNG,SternaLock,499567,4,50,200,19,38,2022,2
865090,2/21/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,499567,1,3811,3811,19,724,2022,2
865310,2/21/22,23446901,DELRAY MEDICAL CENTER,111-ED-050,JEIL POWER DRIVER SINGLE USE,Tritium,200535548,5,179,896,19,170,2022,2
865555,2/22/22,00006612,ALEX PAINO,86-27-14,TRITIUM SCR 2.7X14MM 1EA,DI,0000000000000TUES WKLY,27,0,0,19,0,2022,2
865555,2/22/22,00006612,ALEX PAINO,86-27-16,TRITIUM SCR 2.7X16MM 1EA,DI,0000000000000TUES WKLY,26,0,0,19,0,2022,2
865555,2/22/22,00006612,ALEX PAINO,86-300,TRITIUM DBL CABLE PLATE 6HOLE,DI,0000000000000TUES WKLY,4,0,0,19,0,2022,2
865555,2/22/22,00006612,ALEX PAINO,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,DI,0000000000000TUES WKLY,6,0,0,19,0,2022,2
865555,2/22/22,00006612,ALEX PAINO,PDBP-001-2,TRITIUM POWERDRVR BATTRY,DI,0000000000000TUES WKLY,20,0,0,19,0,2022,2
865650,2/22/22,00006612,ALEX PAINO,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,DI,SysLink DI-6602305-TUE,4,0,0,19,0,2022,2
865650,2/22/22,00006612,ALEX PAINO,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,DI,SysLink DI-6602305-TUE,8,0,0,19,0,2022,2
865650,2/22/22,00006612,ALEX PAINO,73-2418,SCRW 2.4X18MM CANCELOUS LOCKNG,DI,SysLink DI-6602305-TUE,4,0,0,19,0,2022,2
866374,2/24/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,70-2001,HIGH TORQUE DRIVER,RibFix Adv,500257,2,105,209,19,40,2022,2
866374,2/24/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2412,SCRW 2.4X12MM CANCELOUS LOCKNG,SternaLock,500257,12,50,600,19,114,2022,2
866374,2/24/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,500257,4,50,200,19,38,2022,2
866374,2/24/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,500257,1,3811,3811,19,724,2022,2
866534,2/24/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,70-2001,HIGH TORQUE DRIVER,RibFix Adv,499566,2,105,209,19,40,2022,2
866534,2/24/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2414,SCRW 2.4X14MM CANCELOUS LOCKNG,SternaLock,499566,12,50,600,19,114,2022,2
866534,2/24/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,73-2416,SCRW 2.4X16MM CANCELOUS LOCKNG,SternaLock,499566,4,50,200,19,38,2022,2
866534,2/24/22,01030220,HCA - LAWNWOOD REGIONAL MEDICAL,74-0004,SL360 MULTI-IMPLANT SYSTEM,SternaLock,499566,1,3811,3811,19,724,2022,2
866674,2/24/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,111-ED-050,JEIL POWER DRIVER SINGLE USE,Tritium,333601716,2,159,317,19,60,2022,2
866674,2/24/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,86-27-14,TRITIUM SCR 2.7X14MM 1EA,Tritium,333601716,8,54,432,19,82,2022,2
866674,2/24/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,86-350-S,TRITIUM 4HOLE DBL 2X CBL PLATE,Tritium,333601716,2,603,1206,19,229,2022,2
866674,2/24/22,23622001,FLORIDA SERVICE CTR - PALM BEACH,94-DRIVERBIT-S,THORECON DISP POWER DRIVER BIT,Tritium,333601716,2,70,140,19,27,2022,2
866731,2/24/22,00076801,CLEVELAND CLINIC / WESTON,019-540,DISPPATCBL 2.0 10FT W 6PK,Single Use,00000000000CCF21581291,1,75,75,19,14,2022,2
